IPK,Mata Kuliah Tidak Lulus,Jumlah Cuti Akademik,Pekerjaan Sambil Kuliah,Jumlah Semester,Status Kelulusan,IPS Rata-rata,IPS Semester Akhir,IPS Tren,Kategori Kehadiran
3.491042830502769,0,0,Ya,8,Lulus,3.098322836539557,3.143863172100885,0.06,Rendah
3.573326896951337,2,2,Tidak,12,Lulus,2.8239190010540955,2.7702923762828475,-0.34,Rendah
2.662197023277085,1,0,Ya,11,Lulus,3.386895145780496,2.9829173331113066,0.28,Rendah
2.8573949779592374,9,2,Tidak,9,Drop Out,2.6093319563754496,2.7536134138550903,-0.1,Sedang
3.4057365128643142,3,2,Ya,11,Lulus,3.1628392055916787,2.8238027644382906,0.23,Tinggi
3.426372507901706,2,0,Tidak,11,Lulus,3.678244054858816,3.795628477183489,1.13,Sedang
4.0,3,0,Tidak,9,Lulus,3.6159271757815583,3.2632498117555344,0.36,Sedang
2.0531423935330424,7,2,Tidak,14,Drop Out,3.217473983166552,3.065622656465852,-0.75,Rendah
3.6882401166499776,0,0,Tidak,13,Lulus,3.730258152786826,3.491999378286537,-0.89,Sedang
3.613563021787624,2,1,Tidak,9,Lulus,2.984718365886147,2.6582254514728403,0.03,Tinggi
2.4712242633987,6,1,Ya,13,Drop Out,3.1281865495119363,2.9966368463266035,0.44,Rendah
3.787447442436344,1,2,Ya,10,Lulus,2.831330451036357,2.6101947326275217,-0.53,Tinggi
3.143727581731627,0,2,Ya,11,Lulus,3.8893183336789288,4.0,1.43,Sedang
2.5440074729518285,2,2,Tidak,14,Drop Out,2.8103347433243604,3.3476449146735088,-0.8,Rendah
3.1549439738041043,1,0,Ya,9,Lulus,3.358803437595056,3.4685078759193613,-0.95,Tinggi
3.3033573748868643,1,2,Ya,8,Lulus,2.9714172191021206,2.960709723012386,-0.54,Tinggi
2.7852838993743587,8,0,Tidak,13,Drop Out,2.8366332303417314,2.599850713886578,0.04,Sedang
2.69320749431441,5,2,Tidak,11,Drop Out,2.520153515578833,2.586132333398264,0.3,Sedang
4.0,0,2,Ya,13,Lulus,3.0665908869220195,2.9575059708883527,-0.47,Tinggi
2.582102503164306,4,2,Ya,14,Drop Out,3.065665295750434,3.322128979565344,-1.03,Tinggi
3.668011342229144,0,2,Ya,10,Lulus,3.6615151996081847,4.0,-0.07,Sedang
2.9806447763057675,1,2,Tidak,14,Drop Out,2.4133804577110314,2.4059931062142947,0.46,Rendah
2.298442126605636,5,2,Ya,9,Drop Out,2.052276224757311,2.141344019102649,-0.75,Rendah
3.219756090218545,3,0,Tidak,14,Lulus,3.920109952271839,3.905014057167648,0.51,Tinggi
2.4301943629183653,5,1,Ya,10,Drop Out,2.474067700192918,3.1502963329385127,-1.17,Sedang
3.2046378391474684,2,2,Ya,8,Lulus,3.201296987081101,2.847752335560391,-0.67,Tinggi
2.610506325989574,3,2,Ya,11,Drop Out,3.047058477434536,2.714660212148958,-0.92,Sedang
2.609173175926463,4,2,Ya,14,Drop Out,2.057309281212052,2.1535647975965744,-0.46,Tinggi
2.478640520930674,2,2,Ya,9,Lulus,2.8612400749516285,2.8303021064475806,-0.17,Sedang
3.04791560715612,2,2,Ya,9,Lulus,3.521890251175748,3.2484134919730114,0.08,Sedang
3.502853074210504,0,2,Tidak,14,Lulus,3.393802808147756,3.5338779004741565,1.49,Rendah
2.881186306091062,0,2,Tidak,13,Lulus,3.674025219624202,3.3405704620323147,0.16,Tinggi
3.498307563351148,3,0,Ya,12,Lulus,2.781545975982139,2.779784161591329,0.97,Sedang
3.2056980516455464,3,0,Ya,10,Lulus,3.777437679656992,3.657256668268358,0.34,Rendah
2.678784874125967,7,2,Ya,14,Drop Out,2.457214505107335,2.6645547322350813,-0.4,Rendah
3.190627690781465,0,0,Tidak,12,Lulus,3.56281666689702,3.274209651090396,-0.06,Sedang
2.8976704362735486,6,0,Tidak,13,Drop Out,3.384318736786444,2.8361198097005014,-1.28,Rendah
2.1587676674985,8,2,Tidak,14,Drop Out,2.737306174361948,2.981748991403847,-0.79,Sedang
3.314806914506388,0,0,Ya,13,Lulus,3.154186646003428,3.4261969636707703,-0.42,Tinggi
3.405735699244004,0,0,Ya,10,Lulus,3.573204255245823,3.6869068015143096,0.97,Rendah
3.162711287804968,2,2,Tidak,13,Lulus,3.273411167938937,3.523773795527288,-0.73,Tinggi
3.875048502798982,2,0,Tidak,8,Lulus,3.126728030633623,3.502373381389096,1.48,Tinggi
3.522469307443738,0,2,Tidak,12,Lulus,3.1717348578746423,2.883467671798733,0.58,Sedang
4.0,2,2,Ya,12,Lulus,2.9687895246496963,3.10995533431672,0.31,Tinggi
3.243204946133876,3,2,Ya,12,Lulus,4.0,4.0,-0.31,Sedang
3.7896265858128655,1,2,Ya,8,Lulus,3.060836205420926,2.78881372683972,0.26,Rendah
3.739528816019871,3,0,Tidak,11,Lulus,3.056373500593285,2.931524706432086,-0.85,Tinggi
3.63209546067352,3,1,Ya,13,Lulus,3.0713286555503343,3.138363494956664,-0.21,Rendah
3.20379307262927,3,1,Tidak,14,Lulus,2.767671389962944,2.6061346356797763,-1.49,Rendah
3.665815820891029,2,2,Ya,12,Lulus,3.4666808408316703,3.6756648220867887,0.51,Tinggi
3.068373879350189,1,2,Tidak,12,Lulus,3.8794442901296313,3.972695487252471,0.02,Rendah
3.682031902047368,1,0,Ya,8,Lulus,3.6615329785211,3.7647870685962097,0.02,Tinggi
2.603535332362794,5,2,Tidak,9,Drop Out,2.6028059048961487,2.5271371399971327,-1.39,Sedang
2.3344703850716324,3,2,Tidak,12,Drop Out,3.2849111280753767,2.65623037866888,-0.8,Sedang
1.916148406875568,5,2,Tidak,11,Drop Out,2.57381278065312,2.131831064705056,-0.37,Rendah
3.4321129208101846,1,0,Tidak,11,Lulus,3.8038681731904935,3.4283095367675,1.1,Tinggi
2.639552904390652,2,2,Tidak,12,Drop Out,3.0036972092917025,3.1652572557460665,-0.35,Tinggi
2.339994215340353,4,2,Ya,12,Drop Out,2.2329316143750475,2.215739516737762,0.2,Rendah
2.460471313807697,8,1,Tidak,14,Drop Out,3.0954312318721784,3.426731340232722,-0.78,Sedang
4.0,2,2,Tidak,12,Lulus,4.0,4.0,-0.44,Sedang
3.4114047517369817,3,0,Tidak,8,Lulus,3.782978417791834,4.0,-0.03,Tinggi
2.793576492803264,8,2,Tidak,12,Drop Out,2.680290396496248,3.030496996922236,0.34,Tinggi
2.6287034102212594,5,2,Ya,10,Drop Out,3.036125424741119,3.549828438212781,-0.83,Sedang
4.0,2,0,Tidak,9,Lulus,3.3509539856138453,3.581199809460787,0.38,Tinggi
3.652966599902309,2,0,Tidak,14,Lulus,3.644537454095435,3.359969366312156,0.3,Tinggi
2.698994955785205,6,0,Tidak,10,Drop Out,2.152994473056597,1.742879257263151,-1.09,Sedang
3.251692553841921,1,1,Ya,14,Lulus,2.709280693086956,2.5567589412954965,0.96,Sedang
2.770011843464029,0,2,Tidak,13,Drop Out,3.279920704576221,2.712082635024421,-0.69,Tinggi
3.126214632874069,0,0,Tidak,14,Lulus,4.0,3.70126209856626,-0.73,Sedang
2.908517094093719,2,0,Tidak,8,Lulus,3.786703470492635,3.185947026591024,0.8,Rendah
3.22295671689492,2,2,Ya,13,Lulus,2.901784533656408,2.533696273840774,-0.59,Sedang
3.7246956416761554,0,2,Tidak,12,Lulus,3.863408725105363,3.7297625164620936,1.18,Tinggi
2.421550001136446,0,2,Ya,14,Lulus,2.4519872895610058,2.6543676302938417,-0.57,Rendah
2.1363481915430165,8,2,Tidak,13,Drop Out,2.958139509288849,2.967761194133556,-0.69,Rendah
2.0023211963516223,7,2,Ya,14,Drop Out,2.8218201134790344,2.7627835370485867,-1.15,Sedang
3.609288300319269,1,2,Tidak,9,Lulus,4.0,3.485496203510172,0.69,Sedang
2.4591650914351395,6,2,Tidak,13,Drop Out,3.04282699944594,2.893703708739731,0.48,Rendah
3.81455992953307,0,0,Tidak,10,Lulus,3.2026437522042803,3.3241324043469493,0.69,Tinggi
2.5912312561918083,9,2,Tidak,12,Drop Out,2.2206610276308902,2.2799100122417904,0.29,Rendah
3.447728298700926,0,0,Ya,9,Lulus,3.1443806989522507,3.456393109504054,1.31,Tinggi
3.3193471494362776,3,0,Ya,12,Lulus,3.7390713466738417,4.0,1.49,Tinggi
2.8597762699078726,4,1,Tidak,10,Drop Out,2.2833918193256,2.323542910419173,-0.87,Rendah
2.1190218027155816,3,2,Tidak,13,Drop Out,3.035725695920944,3.5299711396821265,-0.29,Sedang
3.0098191584342864,0,2,Ya,9,Lulus,3.133884216515206,3.291706665178616,-0.98,Sedang
3.070251073307712,2,2,Ya,9,Lulus,2.203094620646074,1.75793458694994,-1.16,Tinggi
2.549873930183226,7,2,Tidak,13,Drop Out,2.987186837881918,3.2238751625097377,-0.63,Rendah
2.9622993334620342,0,2,Tidak,14,Lulus,3.1387137359300312,3.1787780550761786,-0.87,Sedang
3.548592060692286,0,2,Ya,11,Lulus,3.507085153055342,3.523793344310504,-0.11,Sedang
3.558373348322015,2,1,Ya,9,Lulus,3.1713845970835908,2.503048955956869,-0.21,Tinggi
2.995675980973709,0,0,Tidak,8,Lulus,2.976357025649496,2.6960262936434645,-0.23,Rendah
3.748358503106328,1,0,Tidak,12,Lulus,3.565844079139975,3.149953981535117,1.01,Sedang
3.912573994189404,3,1,Tidak,8,Lulus,4.0,3.906453672752269,1.28,Rendah
3.3215688717805256,0,1,Tidak,12,Lulus,3.723884068278172,3.6701201776606025,-0.97,Rendah
2.9314644193939245,7,2,Ya,9,Drop Out,2.481478349862269,1.9778015675606624,-0.61,Sedang
3.1608368134739644,1,0,Ya,10,Lulus,3.149049176990515,2.6621199727824525,1.21,Sedang
3.5605054955187785,1,0,Tidak,10,Lulus,3.864731324404165,4.0,-0.03,Tinggi
3.714685490880854,1,1,Tidak,8,Lulus,4.0,4.0,-0.25,Sedang
3.843543396830728,2,2,Ya,9,Lulus,3.681666637779767,3.496261965359672,-0.1,Tinggi
2.568076054890114,6,2,Tidak,14,Drop Out,2.915046210442066,3.065880825028645,-0.01,Tinggi
3.324486331771114,3,1,Ya,9,Lulus,3.7544524609436607,3.6326158621088767,1.43,Rendah
3.749477719290138,2,0,Ya,10,Lulus,3.7741437563819504,3.70992116727235,1.18,Sedang
4.0,2,1,Tidak,11,Lulus,3.597209759127656,3.346275452881003,-0.37,Sedang
2.2466963010164327,4,2,Tidak,9,Drop Out,2.281678498254577,2.401896204216445,-0.62,Tinggi
3.264993606186457,0,2,Tidak,8,Lulus,3.865573099629536,3.805525076527822,0.35,Tinggi
3.370731472835233,2,2,Tidak,9,Lulus,3.355258481270765,3.477012149544902,1.07,Sedang
3.7385953386897537,2,0,Tidak,12,Lulus,2.984701765545664,2.99701849343781,0.75,Rendah
3.8911965871151226,3,2,Tidak,13,Lulus,3.683074529042272,3.763903311457316,1.37,Tinggi
3.415121414470869,0,0,Ya,13,Lulus,3.414637900755036,3.69404190914142,-0.76,Sedang
3.4396890574920214,1,1,Ya,13,Lulus,3.0567905802473083,3.36391568780011,0.78,Rendah
2.6713959524599664,3,2,Tidak,11,Drop Out,2.134653443701634,2.34889162709372,-0.07,Sedang
3.897293115691144,2,0,Ya,9,Lulus,3.672965615281432,3.689258301870425,1.28,Tinggi
3.682854910707137,1,1,Ya,9,Lulus,2.8616221726020785,2.603098225689461,-0.75,Tinggi
2.232186666711041,10,2,Ya,11,Drop Out,2.413392022380669,2.830623080799404,-0.17,Rendah
2.3665550443986416,9,2,Ya,14,Drop Out,2.641728104677104,2.342592230727851,-0.88,Rendah
2.052285713780845,7,2,Ya,13,Drop Out,1.9400610942837195,2.2216526136349715,-0.92,Tinggi
3.004423785211496,1,0,Ya,8,Lulus,3.488965162117694,3.4491468297704952,1.04,Sedang
3.579164947123204,2,2,Tidak,12,Lulus,3.768149034876767,3.385433221381023,1.12,Sedang
3.1723427500924406,0,0,Tidak,8,Lulus,2.9666771346981498,2.7059191237793807,1.13,Rendah
3.725341576067997,3,2,Tidak,11,Lulus,2.7422329451960445,3.005152200017386,0.71,Sedang
3.833836572977962,1,1,Ya,10,Lulus,3.675211189118439,3.6281497149728335,-0.24,Rendah
2.797892588546265,4,2,Tidak,12,Drop Out,2.338201599365692,2.377173629593802,0.2,Rendah
2.816618813279139,6,2,Ya,11,Drop Out,2.4473963959877114,3.344002469785734,0.02,Rendah
2.824587087843609,3,2,Tidak,14,Drop Out,1.889222800064894,2.0057772976067647,0.12,Rendah
3.28132481692218,3,2,Tidak,12,Lulus,3.719451563345909,3.86236746460834,0.75,Sedang
3.2481787840599923,0,2,Ya,9,Lulus,3.268708727125804,3.3513422252316745,1.44,Sedang
3.536209914940703,0,2,Ya,10,Lulus,3.2189857885194657,3.4122405242905103,0.6,Sedang
2.7335371251254763,4,2,Ya,11,Drop Out,2.1262318111676213,2.7560763030550053,-0.07,Rendah
3.7457759009690297,1,2,Tidak,14,Lulus,2.762436777975806,2.812267866248976,0.34,Rendah
3.7929876829977176,0,2,Ya,14,Lulus,3.287762558281951,3.623336839843693,1.39,Tinggi
3.403660809156272,0,0,Ya,9,Lulus,3.9252929447782896,3.4922628114176635,-0.97,Tinggi
2.4157395236585093,2,1,Ya,14,Drop Out,2.591703529261844,2.294216443722107,-0.59,Sedang
3.719584232738008,1,2,Ya,12,Lulus,3.107801840451543,2.57724570516058,1.0,Tinggi
2.20774779936637,8,2,Tidak,14,Drop Out,2.751007932900818,2.865761395681244,-0.07,Tinggi
2.6094809438148685,8,2,Tidak,10,Drop Out,3.217807059289044,2.544240121464444,-0.93,Sedang
3.204929329030964,0,0,Ya,8,Lulus,3.287044708324027,2.9788056647629544,-0.32,Rendah
2.2372261319,6,2,Ya,10,Drop Out,2.2194662055654506,2.528114337438547,-0.64,Rendah
3.045121502784724,2,0,Tidak,8,Lulus,2.9674325350166404,3.258921258845352,1.33,Tinggi
3.732844990651929,3,2,Tidak,11,Lulus,3.768105716338168,3.4080154971595134,0.88,Tinggi
2.2738446400469003,5,2,Ya,14,Drop Out,2.5196491639694867,3.1527322617399296,-1.41,Tinggi
3.285484227235564,0,1,Tidak,13,Lulus,3.022513213518608,3.3750995715479943,-0.8,Tinggi
2.877303985062709,2,0,Ya,12,Lulus,2.653713446583229,2.349162163013536,-0.36,Tinggi
3.839066339500033,1,0,Tidak,14,Lulus,2.9818894377905565,3.0009265955814906,0.11,Tinggi
3.3191737215710893,1,2,Tidak,8,Lulus,3.012976438149403,3.046474655415933,1.29,Rendah
2.898716797388569,0,1,Tidak,8,Lulus,3.7183612802099866,3.4542330212676737,1.19,Sedang
3.5356061462491133,1,2,Ya,12,Lulus,2.8856168990728954,2.721553780428637,0.73,Rendah
3.472447507094954,0,1,Ya,14,Lulus,3.253993984744049,3.0245807102604685,-0.15,Tinggi
3.115279584295692,3,2,Ya,8,Lulus,2.7060316624392544,3.1594450299211685,0.25,Tinggi
3.644301629916196,1,0,Ya,10,Lulus,3.05258087526414,2.963232656849704,-0.42,Rendah
3.0904827675876625,3,2,Tidak,9,Lulus,3.5879389006082247,3.738912998689474,0.74,Sedang
3.6818714163157296,2,2,Ya,13,Lulus,3.4233875242126066,3.236423962696911,-0.68,Sedang
2.72469317507652,8,1,Ya,10,Drop Out,2.346446392463399,2.478456135865925,0.23,Rendah
2.930582832047936,8,2,Tidak,14,Drop Out,2.1566265737223675,2.5537160700997514,0.47,Rendah
3.989780605643244,1,2,Tidak,8,Lulus,3.879303220676707,3.8563406245332894,0.67,Tinggi
2.530258704362617,7,1,Ya,14,Drop Out,2.2499666895260395,1.9804409508955103,0.07,Sedang
2.517423393577417,11,0,Ya,12,Drop Out,2.1418571703225417,1.5914122806969844,0.01,Rendah
2.830390138471279,3,1,Ya,11,Lulus,3.0667765954233324,3.118323990667003,-0.18,Tinggi
2.609664181518934,6,2,Tidak,13,Drop Out,2.7474519392467225,2.7159880548240616,-1.16,Tinggi
3.163518301998048,0,0,Ya,8,Lulus,3.0012709438343053,3.331315226713789,0.14,Tinggi
3.441870319102041,1,1,Ya,11,Lulus,2.975791793586452,2.90609636641995,-0.73,Rendah
3.547497530713525,0,1,Tidak,11,Lulus,4.0,4.0,0.16,Rendah
2.54338792894887,10,2,Tidak,12,Drop Out,2.494542971096378,3.1209127664811644,-0.17,Sedang
3.4041039068558554,1,2,Tidak,14,Lulus,3.409354063155554,2.9100191756582543,0.84,Rendah
2.14982548233974,5,2,Tidak,10,Drop Out,2.4277849442159507,2.545093607607567,-0.23,Rendah
3.32007899498528,3,0,Tidak,12,Lulus,3.363546469880965,2.5269746766638965,0.19,Tinggi
2.4047050172746776,6,2,Tidak,12,Drop Out,2.9346617610802905,3.045108317777405,-0.29,Rendah
3.832265009150924,3,0,Ya,12,Lulus,2.97885151365708,2.530146760650616,0.2,Tinggi
2.593167120985289,0,1,Ya,13,Lulus,3.785150008285325,3.9951398219083054,0.88,Tinggi
3.253310498545908,0,0,Tidak,12,Lulus,3.6256251495676897,4.0,1.4,Rendah
3.2793399979303115,0,0,Tidak,12,Lulus,3.662126786286335,3.620535367056848,0.79,Sedang
3.0380212781033804,2,0,Ya,14,Lulus,2.4012042466712926,2.139364755499116,0.19,Rendah
3.963647063777895,0,1,Ya,10,Lulus,3.737245246993381,3.970929318110632,-0.84,Rendah
2.3718405668551146,12,0,Tidak,11,Drop Out,2.8807659529497465,3.777986236771658,-0.64,Sedang
2.663556431916047,3,0,Ya,11,Lulus,2.4391467227456003,3.131665086212451,-0.48,Tinggi
2.94739628934626,8,2,Ya,14,Drop Out,2.173104776252538,2.045169680106937,-0.72,Rendah
3.746763271112713,3,2,Tidak,11,Lulus,2.7075953382472404,1.9630793270098208,-0.15,Tinggi
2.141733174964534,10,2,Tidak,14,Drop Out,2.440428706196381,2.321538473821924,-1.4,Sedang
3.3835854564927432,2,0,Tidak,9,Lulus,3.833858264022055,3.768031385923042,-0.15,Rendah
2.6272878646429403,2,2,Ya,10,Lulus,2.7901343791259032,2.6533166270924218,-0.33,Sedang
3.424512003824816,1,0,Tidak,14,Lulus,3.405395365812574,3.0310700463602283,0.42,Tinggi
3.6172357001087,0,1,Ya,12,Lulus,3.160722549645143,3.051321748057916,1.34,Sedang
2.959855158701717,11,2,Tidak,10,Drop Out,2.4806625431343017,2.422168687512776,-0.15,Rendah
3.304979618561056,0,1,Tidak,11,Lulus,3.216639409268841,2.722587379542554,0.25,Sedang
2.6101040737797088,9,1,Ya,14,Drop Out,1.891186241120396,2.402682433200632,-0.82,Sedang
2.315147393948713,1,2,Ya,11,Lulus,2.085270294904928,1.6211384025452116,-0.26,Rendah
3.4949960238522566,2,0,Ya,9,Lulus,2.752296808783113,3.404123145004122,1.26,Tinggi
2.113826202524656,7,2,Ya,14,Drop Out,2.629929377108737,3.142570479290264,-0.95,Tinggi
2.542784722448349,6,0,Ya,9,Drop Out,3.086053099081687,2.822042201211234,-0.4,Tinggi
3.381146606652192,1,0,Tidak,10,Lulus,3.861854717315336,4.0,1.12,Sedang
3.528532154393337,2,2,Ya,9,Lulus,3.772434355686605,4.0,-0.94,Sedang
3.623123615062543,2,0,Tidak,9,Lulus,2.85691777039439,2.594577393118928,1.25,Rendah
2.124137994360709,7,2,Ya,12,Drop Out,2.564480581522961,2.663922509517736,-1.33,Rendah
2.28116386194151,6,2,Tidak,14,Drop Out,2.806564402945399,2.8490984232057803,0.06,Rendah
3.85224951036939,2,2,Ya,10,Lulus,3.5362843881731414,3.54763112285261,-0.68,Rendah
3.614388078579619,3,0,Ya,11,Lulus,3.905500371291838,3.4660485444915072,-0.26,Sedang
3.0405543507771773,1,0,Tidak,9,Lulus,3.793025427467232,3.298663122000084,0.92,Tinggi
3.341719455311253,3,1,Ya,9,Lulus,2.894386050228176,2.705960626004834,0.35,Tinggi
3.711221387329632,0,1,Ya,14,Lulus,3.5753319478488543,3.677874468415402,0.83,Tinggi
3.6386273651192425,1,1,Ya,12,Lulus,2.884972790886572,2.673040166373972,1.5,Tinggi
3.25720412469482,0,1,Tidak,9,Lulus,2.9205876567504374,2.346410258352558,1.18,Rendah
3.1246311769732102,3,2,Tidak,13,Lulus,3.02815294803053,2.9469815799505104,-0.61,Rendah
2.8827521418062765,0,1,Tidak,10,Lulus,3.067913838019629,3.2107243724224857,-0.93,Sedang
3.164432129026153,1,2,Ya,10,Lulus,2.58876619039287,2.504208123575784,0.1,Sedang
2.448027846974692,6,2,Tidak,14,Drop Out,2.076387631467685,2.6202307953578807,0.47,Sedang
3.828059166754916,0,1,Ya,8,Lulus,2.8728745293616047,2.9471925515951565,-0.24,Rendah
2.170354365328205,5,2,Ya,10,Drop Out,2.6542514246453943,2.1605716131606005,0.05,Rendah
3.3697293328242823,2,0,Ya,13,Lulus,4.0,3.772447463572121,-0.18,Sedang
2.1313506751734432,9,2,Ya,11,Drop Out,2.7760161777936494,2.7801550255574856,-0.7,Rendah
3.123124063107216,0,2,Ya,14,Lulus,2.4622176693118862,2.2665513978144567,0.07,Sedang
2.7780963964828334,2,1,Ya,13,Drop Out,2.7554905488202146,2.6262783193196166,-0.76,Sedang
2.0922298250542863,3,1,Tidak,12,Lulus,2.880190226222006,3.066016518010376,-1.29,Sedang
3.909493279517716,2,0,Tidak,12,Lulus,2.966469695089774,3.132863437157648,0.38,Sedang
2.91652720029652,3,2,Tidak,8,Lulus,2.729652613411825,2.510846717768593,-0.95,Tinggi
2.363720927177776,5,2,Tidak,14,Drop Out,2.356671045294649,2.279886968627587,0.35,Rendah
2.0205659883458544,12,0,Tidak,14,Drop Out,2.616037725301262,3.0248607756680927,-0.75,Sedang
3.93550888113953,0,1,Ya,13,Lulus,3.4278753672809548,4.0,-0.76,Tinggi
3.186198290237517,2,0,Tidak,11,Lulus,3.140846384050239,3.339944303466093,1.47,Rendah
3.177347887457074,0,1,Ya,9,Lulus,3.595158974580079,3.1504519453431703,-0.14,Rendah
3.807948497671734,3,2,Tidak,14,Lulus,2.921581856761154,2.676131931211824,1.01,Rendah
3.1893293168520818,1,2,Tidak,14,Lulus,3.261037582900681,3.313916326073388,0.04,Tinggi
3.333321354747324,0,0,Ya,9,Lulus,3.602965239869944,3.6164090863530087,-0.82,Tinggi
3.675952958782229,2,2,Tidak,12,Lulus,3.542805686743855,3.137987550262636,1.12,Rendah
3.5301291646322754,2,2,Tidak,9,Lulus,3.707904015728589,3.761973239391642,-0.11,Tinggi
3.127374343264996,0,1,Tidak,10,Lulus,3.249977057854545,3.109793251717571,-0.18,Tinggi
2.8589078651587414,5,1,Ya,12,Drop Out,3.262788448129894,2.9856010293538904,-0.84,Rendah
3.822251078576057,3,2,Ya,9,Lulus,3.281852123183551,3.362937812968229,1.07,Rendah
2.639253747604219,2,2,Ya,12,Lulus,2.418026380601736,2.938177322785102,-0.2,Sedang
3.0762576896668614,1,0,Tidak,10,Lulus,3.962675912421312,3.779602010576677,0.41,Sedang
1.8404076997593708,9,1,Ya,10,Drop Out,2.1121817523876096,2.294626900775462,-1.43,Tinggi
3.1934066835850405,2,1,Tidak,14,Lulus,2.779048987796612,2.715481329042229,-0.09,Tinggi
2.474429437633272,2,2,Ya,12,Drop Out,2.26775319984317,2.185059403423455,-1.24,Rendah
3.789352636051001,3,1,Tidak,11,Lulus,3.232178802686541,3.370697550822641,0.15,Tinggi
3.44430331461439,3,2,Ya,8,Lulus,3.1048841860534018,2.91767693434944,-0.2,Tinggi
2.3552633406252004,1,2,Tidak,12,Drop Out,2.3004581296105315,2.5126490858591275,-0.06,Tinggi
2.7379747857056973,8,2,Ya,14,Drop Out,2.7116346015378903,2.9525436823456457,-1.34,Sedang
3.883051601891869,1,1,Ya,10,Lulus,3.0837246232731714,2.7759270669507154,0.28,Tinggi
3.5849581152944427,3,0,Ya,8,Lulus,3.840616118315857,3.6615648265884753,1.32,Rendah
3.38821113682117,2,0,Tidak,13,Lulus,3.337424216493168,3.460169689950677,-0.52,Sedang
3.722535553416864,2,2,Tidak,8,Lulus,3.411946906533733,3.154341493997933,0.05,Tinggi
2.750530012485785,0,2,Tidak,12,Drop Out,3.1354927352977486,3.129033887995922,-0.75,Tinggi
2.489121085367949,0,1,Tidak,9,Lulus,3.079875720081848,2.829490977335334,-0.06,Tinggi
3.368013248018964,0,0,Tidak,10,Lulus,3.193025269468897,3.5107709657968167,-0.48,Tinggi
3.683483875532633,0,0,Ya,8,Lulus,3.0302386080698493,2.952332990593065,1.01,Tinggi
2.1277072551704377,8,2,Ya,14,Drop Out,2.9226750795436387,2.2727327595625777,-0.67,Tinggi
3.746326937928684,3,1,Ya,11,Lulus,2.926221697470578,2.9079911063199764,-0.92,Tinggi
2.8872686759945494,6,2,Tidak,10,Drop Out,3.064152062681172,3.205271211894784,-1.4,Sedang
3.281573037125693,1,0,Tidak,12,Lulus,3.029696273294941,2.723547251093304,1.45,Tinggi
2.8337753831193835,1,2,Tidak,12,Drop Out,2.2095633377233863,1.9445958211863696,-1.0,Sedang
3.6507353700209806,3,0,Ya,13,Lulus,3.866180064190649,4.0,-0.12,Sedang
3.54191622771291,2,0,Ya,14,Lulus,2.7700878322774187,2.5187835663618445,0.12,Sedang
3.4411775611198783,0,2,Tidak,12,Lulus,3.1183555780528565,3.691681478156296,0.9,Tinggi
2.37253521597276,4,2,Tidak,9,Drop Out,2.1343365975054245,2.544083630830287,-1.25,Rendah
3.609519871691629,0,0,Tidak,11,Lulus,3.0820160800571523,3.021262876935176,0.71,Rendah
2.9536933381635344,0,2,Tidak,8,Lulus,3.808938623662659,3.6260432514880816,-0.59,Sedang
3.116919561820761,3,2,Ya,10,Lulus,2.832099613652584,2.6529470596880222,-0.62,Sedang
3.867211802327524,2,2,Tidak,9,Lulus,3.6473147368723793,3.6237665819373417,0.95,Rendah
2.0845005900703817,5,2,Ya,12,Drop Out,2.994605710709004,3.367209957490129,-0.98,Tinggi
3.1655825003625155,3,0,Tidak,13,Lulus,3.3253921444573207,3.5549911749252634,-0.6,Tinggi
2.131581875878872,9,0,Tidak,12,Drop Out,2.8957088142797374,2.6856847474389887,0.38,Rendah
2.857213993017096,1,2,Tidak,9,Lulus,2.3687436917447267,2.5005090325361228,-0.84,Sedang
2.9492544198753348,1,0,Tidak,14,Lulus,4.0,3.846456204301328,-0.22,Tinggi
3.176386542033752,3,0,Ya,10,Lulus,3.04861389683488,3.051484094002866,-0.02,Tinggi
2.228050326678485,11,0,Ya,13,Drop Out,2.346695489122459,2.5459504583409536,-1.43,Sedang
2.8409952536729035,11,2,Ya,9,Drop Out,1.8347803450939923,2.5355837100954,-0.47,Rendah
2.635284124443784,7,2,Ya,11,Drop Out,3.628921585509096,3.0371097611802336,-1.13,Sedang
3.552735704871378,0,2,Ya,10,Lulus,3.2518788455409706,2.9864440386120985,0.88,Sedang
3.15596917198618,1,2,Ya,14,Lulus,3.4284012237332444,3.3491666043224377,-0.71,Rendah
3.192120026209883,2,0,Tidak,9,Lulus,3.5070194327613544,3.484946637205256,0.14,Sedang
3.006055549132131,1,1,Tidak,11,Lulus,3.9729611757447056,3.737615673728514,0.26,Rendah
3.7051661008787615,0,1,Tidak,14,Lulus,3.8984869355335214,4.0,0.14,Tinggi
2.937575177448376,5,2,Ya,13,Drop Out,2.549578390864458,2.133419198333747,-1.32,Rendah
4.0,3,0,Ya,11,Lulus,3.669375433627775,4.0,0.27,Tinggi
3.742470003685186,0,2,Tidak,11,Lulus,2.852375421246025,3.0085288915908106,-0.64,Rendah
2.9093918104736987,2,0,Ya,11,Lulus,2.7293867351312824,3.278614384205244,-0.11,Rendah
3.0756803629366387,3,2,Tidak,12,Lulus,3.9481782213854855,3.777460518299119,0.57,Tinggi
2.2035630499800325,6,0,Tidak,9,Drop Out,2.530014677023072,2.515757905573945,0.33,Tinggi
